value_x,value_y,result
0.594046908,0.783077163,0.758605839
0.065027009,0.951533672,0.068339157
0.399602334,0.070531084,5.665620214
0.746803351,0.05880781,12.69905052
0.746931828,0.156849818,4.76208286
0.460487373,0.085801734,5.366877251
0.471216704,0.590918005,0.797431623
0.725833415,0.624545736,1.16217816
0.794042465,0.340215259,2.333941365
0.599299101,0.563682045,1.06318643
0.998418469,0.031968906,31.23092411
0.76414143,0.919078773,0.831421041
0.752617576,0.560787193,1.342073402
0.747736666,0.447002105,1.672781086
0.628305214,0.78996065,0.795362673
0.287587067,0.865964193,0.332100414
0.991737471,0.696559875,1.423764858
0.111483282,0.92716288,0.120241313
0.465507748,0.165528301,2.812254736
0.580991959,0.351160965,1.654489014
0.683656274,0.822477523,0.831215754
0.683750898,0.057178051,11.95827561
0.159439795,0.569073753,0.280174219
0.427040817,0.295014014,1.447527222
0.460125205,0.967364546,0.475648199
0.618828424,0.971863118,0.636744427
0.912358878,0.35892224,2.54194022
0.468108861,0.670772055,0.697865777
0.989924914,0.554085922,1.786590988
0.988537631,0.195459899,5.057495857
0.017022322,0.763818666,0.022285816
0.068629202,0.134329246,0.510902904
0.11838987,0.939592596,0.12600128
0.941671317,0.071454532,13.17860876
0.384604711,0.645420595,0.595897798
0.678770699,0.527826623,1.285972833
0.208372326,0.44781486,0.465309092
0.028328405,0.177592479,0.159513538
0.627304746,0.716129594,0.875965401
0.751694776,0.004910793,153.0699216
0.419023058,0.299961369,1.396923408
0.123430935,0.590737845,0.208943673
0.030787076,0.883233638,0.034857228
0.872073671,0.803952983,1.08473218
0.169568792,0.86514993,0.195999313
0.550778405,0.685442452,0.803537049
0.165571359,0.427684204,0.387134613
0.934027176,0.751113326,1.243523639
0.411359095,0.465222803,0.884219545
0.401954431,0.358391148,1.121552341
0.22544134,0.178830979,1.260639185
0.018150146,0.671047015,0.027047502
0.359633546,0.349779137,1.028173233
0.859254076,0.843480507,1.018700573
0.677544187,0.362546923,1.868845507
0.43202836,0.426381832,1.013242891
0.363796453,0.4136153,0.879552697
0.972602955,0.775738965,1.253776075
0.485799673,0.57107831,0.850670854
0.107144395,0.909897966,0.117754296
0.206020839,0.266129967,0.774136191
0.298515769,0.147772265,2.020106881
0.772379458,0.636189178,1.214071985
0.76223144,0.145936923,5.223019804
0.685227349,0.834448989,0.821173442
0.105911711,0.066676302,1.588446084
0.871026059,0.2554828,3.409333467
0.574940228,0.76940892,0.747249237
0.282638539,0.611543853,0.462172152
0.557508244,0.535767211,1.040579254
0.74218041,0.841749263,0.88171198
0.14996621,0.253184842,0.592319071
0.307585235,0.154268254,1.993833645
0.956839089,0.803647215,1.190620799
0.299614358,0.160872095,1.862438336
0.000245846,0.565376388,0.000434836
0.213484317,0.758905744,0.281305443
0.821947684,0.360420651,2.280523277
0.694904963,0.645871767,1.07591785
0.229921948,0.614486802,0.374169058
0.46587896,0.953785054,0.488452779
0.754092645,0.718313021,1.04981063
0.591714367,0.224300508,2.638042914
0.743610646,0.571493971,1.301169713
0.206628849,0.559897374,0.36904772
0.805466716,0.552896671,1.45681238
0.648378128,0.889715489,0.728747713
0.495221073,0.422810714,1.171259518
0.891458009,0.303228693,2.939886723
0.479064677,0.958362073,0.499878584
0.14158719,0.124141085,1.140534503
0.938934819,0.635848542,1.476664262
0.49206537,0.66862196,0.735939589
0.429870927,0.165145973,2.602975536
0.791953231,0.518309874,1.527953202
0.006097175,0.085459471,0.071345811
0.363067445,0.44526774,0.815391308
0.760635346,0.263936084,2.881892217
0.617121141,0.267411072,2.307762113
0.169590671,0.691413924,0.24528096
0.620552586,0.393121249,1.578527203
0.499119719,0.791315231,0.630747014
0.455123086,0.522963001,0.870277793
0.761572576,0.703595682,1.082400866
0.43925737,0.203440909,2.159139828
0.819270703,0.502479558,1.630455787
0.092391373,0.209949081,0.440065622
0.739140649,0.53636215,1.378062654
0.56272196,0.281198148,2.001158127
0.057239852,0.718871152,0.079624633
0.916058087,0.545093409,1.680552494
0.173277252,0.897660843,0.193031982
0.552990734,0.001990692,277.7881329
0.779795975,0.511726741,1.523852305
0.578379633,0.136598194,4.234167505
0.672977186,0.353051999,1.906170162
0.554145708,0.642257627,0.862809073
0.635277746,0.76407074,0.831438391
0.531990687,0.843727645,0.630524187
0.301730135,0.601303068,0.501793772
0.192151554,0.3723905,0.515994781
0.654977534,0.654804104,1.000264857
0.618777098,0.253095913,2.444832435
0.947338959,0.624641937,1.516611202
0.037191134,0.892828494,0.041655407
0.391262271,0.88845367,0.440385677
0.608442589,0.319396356,1.904976613
0.481075705,0.306365648,1.570266469
0.441753434,0.905435232,0.487890705
0.569823186,0.393146012,1.449393276
0.110094308,0.399556331,0.275541393
0.030087551,0.822324721,0.036588406
0.024496118,0.423542717,0.057836239
0.629690061,0.143321131,4.393560508
0.02994969,0.850977699,0.035194448
0.373667879,0.217266279,1.719861364
0.33541393,0.910705061,0.368301379
0.959099833,0.157949931,6.072176341
0.438657129,0.209231749,2.096513228
0.862870572,0.477130752,1.80845726
0.339421529,0.914613485,0.371109254
0.257451262,0.756789644,0.340188669
0.191434683,0.969453752,0.197466545
0.750296407,0.009828644,76.33773264
0.742294128,0.704530943,1.053600463
0.293921052,0.6174875,0.475995146
0.108479111,0.691611599,0.156849757
0.867595359,0.408081144,2.126036383
0.02821994,0.886439911,0.031835142
0.667896123,0.918606821,0.727075074
0.315515152,0.863806368,0.365261433
0.893253557,0.890658971,1.002913108
0.708182809,0.857397626,0.825967775
0.580676138,0.847074352,0.685507874
0.063104952,0.807876373,0.07811214
0.434699467,0.472179519,0.9206233
0.257453918,0.414676716,0.620854532
0.088145766,0.166983983,0.527869589
0.514586776,0.702509333,0.732498135
0.048556174,0.495131857,0.098067158
0.477049409,0.470813392,1.013245198
0.730019986,0.904417159,0.807171755
0.685351677,0.13624481,5.030295662
0.062632947,0.817480025,0.076617098
0.943146285,0.131843058,7.153552881
0.48808986,0.398186791,1.225781141
0.82158289,0.796333776,1.031706698
0.950117953,0.588129497,1.615491075
0.591158792,0.825128521,0.716444502
0.723684699,0.893782395,0.809687798
0.61187997,0.014464394,42.30249647
0.587881209,0.688623775,0.85370449
0.789699098,0.619772108,1.27417657
0.364201422,0.026929911,13.52404847
0.57058256,0.307099749,1.857971433
0.041758082,0.245829736,0.169865869
0.679358312,0.981172879,0.6923941
0.30424435,0.594031066,0.512169089
0.234750611,0.412652062,0.56888268
0.531313677,0.491708047,1.080547044
0.735583164,0.776332905,0.947509965
0.808313077,0.461862623,1.750115807
0.443584274,0.557417312,0.79578489
0.189764579,0.077341726,2.453586048
0.650349384,0.014744786,44.10707635
0.574870546,0.556942279,1.032190529
0.448254438,0.679225592,0.659949277
0.335472723,0.771207402,0.434996762
0.697586209,0.267394047,2.608832236
0.057022847,0.913678323,0.0624102
0.094554559,0.495800653,0.19071084
0.069113464,0.214293304,0.322518074
0.352020721,0.576780474,0.610320108
0.058835863,0.040657434,1.447112077
0.306914922,0.543019494,0.56520056
0.254958742,0.580321974,0.439340148
0.838390257,0.435165961,1.926598888
0.276386833,0.672373774,0.411061293
0.720979241,0.18392979,3.919861159
0.402980514,0.461461741,0.873269611
0.59296619,0.187372665,3.164635519
0.052684751,0.902757311,0.058359816
0.982573532,0.694773212,1.41423635
0.150848223,0.54331186,0.27764574
0.804187396,0.556628225,1.444747787
0.588691956,0,"""Cannot divide by zero"""
0.544424684,0.56545235,0.962812666
0.409382355,0.324775502,1.260508727
0.138740157,0.45688448,0.303665725
0.181981513,0.642078172,0.28342579
0.890248923,0.414105361,2.149812602
0.237739442,0.732839563,0.32440858
0.882563981,0.147127217,5.998645237
0.140289286,0.108437887,1.293729429
0.025929682,0.739553386,0.035061271
0.612255864,0.982648893,0.623066762
0.40591908,0.751383915,0.540228599
0.160268694,0.053496737,2.995859247
0.942694434,0.145651691,6.472251921
0.284115415,0.247311192,1.148817455
0.719343411,0.123105697,5.843299131
0.8252615,0.507570463,1.625905289
0.36743122,0.960061836,0.382716203
