value_x,value_y,result
0.404033878,0.3911168,0.158024437
0.012038853,0.389125343,0.004684623
0.70314079,0.286638094,0.201546936
0.317545404,0.631920289,0.200663384
0.115982748,0.44949453,0.052133611
0.79232252,0.716433959,0.56764676
0.689375205,0.032024395,0.022076824
0.885640861,0.360974279,0.319693571
0.226460858,0.099146785,0.022452866
0.324256952,0.211865416,0.068698834
0.02159079,0.908942367,0.019624783
0.436082162,0.879586562,0.38357201
0.425680296,0.815372952,0.3470882
0.59332838,0.903345441,0.535980487
0.085089514,0.208725735,0.017760371
0.827267427,0.328112599,0.271436866
0.645764368,0.362509336,0.234095613
0.662765345,0.073235162,0.048537727
0.01269409,0.528247862,0.006705626
0.439521917,0.724198628,0.318301169
0.193870329,0.690452816,0.133858315
0.990102062,0.397409672,0.393476135
0.635117175,0.544955094,0.34611034
0.690170633,0.184578914,0.127390946
0.365613536,0.617448881,0.225747669
0.66606614,0.340749712,0.226961846
0.964621523,0.126341222,0.121871462
0.877156865,0.40393997,0.354318718
0.463498638,0.379201673,0.175759459
0.44016723,0.110499783,0.048638384
0.711030093,0.221976573,0.157832023
0.290509794,0.576998146,0.167623612
0.898809046,0.44883565,0.403417543
0.380483976,0.646505686,0.245985054
0.450573069,0.095897902,0.043209012
0.814324625,0.627119343,0.510678723
0.085572746,0.903514442,0.077316212
0.557783644,0.856164347,0.477554469
0.755506717,0.768877252,0.580891928
0.900834931,0.748672815,0.674430624
0.968286384,0.467235425,0.4524177
0.347822996,0.427640501,0.148743201
0.544922011,0.27777748,0.151367063
0.373957594,0.218292452,0.08163212
0.396464609,0.420791033,0.166828753
0.721687517,0.209009627,0.150839639
0.951209188,0.907211993,0.862948384
0.715781058,0.089934205,0.0643732
0.653520848,0.145809452,0.095289517
0.292260071,0.163284294,0.047721479
0.871755817,0.787980135,0.686926267
0.242342918,0.003667516,0.000888797
0.087799352,0.168449206,0.014789731
0.386030674,0.896359223,0.346022155
0.414315651,0.533801818,0.221162448
0.535340044,0.17548121,0.093942119
0.312950113,0.658632488,0.206119112
0.649991445,0.457678396,0.297487042
0.991938954,0.566586857,0.562019574
0.284923927,0.594447311,0.169372262
0.329527639,0.105387304,0.03472803
0.191043166,0.348673287,0.066611648
0.190191286,0.511600662,0.097301988
0.91697436,0.791740097,0.726005369
0.140193031,0.4261923,0.05974919
0.80957995,0.293552982,0.237654609
0.283036726,0.714753502,0.202301491
0.420265594,0.606489659,0.254886737
0.891063041,0.384850187,0.342925778
0.299271337,0.72427053,0.21675341
0.453250067,0.85658646,0.38824787
0.192888704,0.738498007,0.142447923
0.728408486,0.504588855,0.367546804
0.555989924,0.708405983,0.393866589
0.06383594,0.975352796,0.062262562
0.479728396,0.410660793,0.197005643
0.546291392,0.108591702,0.059322712
0.720948281,0.113830003,0.082065545
0.32617695,0.298681665,0.097423075
0.211806487,0.61629766,0.130535842
0.181700819,0.923550226,0.167809832
0.587868288,0.64850234,0.381233961
0.716283485,0.395538056,0.283317377
0.054757779,0.978973506,0.053606415
0.963828839,0.026616037,0.025653304
0.700940336,0.974116734,0.682797711
0.264890563,0,0
0.665129776,0.750704453,0.499315885
0.863273493,0.234857933,0.202746628
0.347171199,0.178279858,0.061893632
0.549823742,0.354384356,0.194848933
0.985071435,0.578985101,0.570341684
0.351643763,0.872453107,0.306792694
0.039078077,0.248231093,0.009700394
0.212497898,0.318881501,0.067761649
0.820208803,0.236785556,0.194213598
0.464438869,0.672189423,0.312190895
0.295450909,0.251241461,0.074229518
0.980745266,0.159279792,0.156212902
0.004273138,0.669295465,0.002859992
0.078262046,0.470507684,0.036822894
0.570650155,0.739727569,0.422125652
0.881431243,0.106841458,0.094173399
0.374253698,0.534183039,0.199919978
0.07006811,0.438555737,0.030728772
0.58847669,0.630229035,0.370875096
0.133253734,0.088933607,0.011850735
0.708892772,0.067381673,0.047766381
0.064632471,0.245469616,0.015865308
0.348651083,0.281761317,0.098236388
0.129429243,0.566956656,0.073380771
0.163000661,0.364334834,0.059386819
0.352846045,0.316936852,0.111829915
0.315408304,0.353385482,0.111460716
0.539817886,0.46747149,0.252349471
0.966730039,0.43475594,0.420291627
0.652616125,0.648488902,0.423214314
0.178875984,0.586937874,0.10498909
0.91782918,0.316723351,0.290697933
0.38571137,0.887056348,0.342147719
0.444926023,0.449553612,0.200018101
0.929953242,0.956263704,0.889280532
0.105999732,0.221493888,0.023478293
0.880159996,0.48244181,0.424625982
0.777700187,0.546321899,0.424874643
0.744583552,0.281724304,0.209767283
0.489996048,0.683797661,0.335058152
0.749826901,0.227721419,0.170751646
0.700187329,0.069152689,0.048419837
0.741333662,0.860083878,0.637609131
0.254834907,0.984525352,0.250891427
0.807364194,0.897576686,0.724671278
0.990388494,0.213420614,0.21136932
0.807679514,0.985556309,0.796013641
0.403616633,0.329336716,0.132925777
0.891829808,0.23115593,0.206151748
0.769469725,0.561077449,0.43173211
0.467414964,0.333113843,0.155702395
0.637171667,0.711785617,0.453529628
0.185352109,0.670794579,0.12433319
0.579820529,0.036164393,0.020968858
0.407981134,0.667135634,0.272178753
0.886395491,0.235064372,0.20836
0.497268854,0.621800911,0.309202226
0.362336157,0.877181041,0.317834408
0.061291339,0.805888542,0.049393988
0.171178786,0.18682053,0.031979712
0.745586847,0.527880533,0.393580782
0.126555535,0.469302012,0.059392767
0.712157249,0.801765015,0.570982767
0.201634414,0.796809147,0.160664146
0.740495905,0.99084768,0.733718649
0.740417289,0.365968357,0.270969299
0.461982518,0.052721148,0.024356249
0.113404013,0.610300505,0.069210527
0.853403852,0.301824122,0.257577868
0.559413408,0.292791488,0.163791484
0.005801985,0.491769181,0.002853237
0.921562564,0.868450357,0.800331338
0.275583639,0.326432602,0.089959484
0.823314458,0.593377755,0.488536485
0.646320238,0.317661033,0.205310754
0.300234383,0.842457965,0.252934848
0.489954404,0.006417013,0.003144044
0.082556815,0.619367724,0.051133027
0.57627716,0.366113881,0.210983068
0.312813041,0.111004283,0.034723587
0.481407262,0.407388573,0.196119817
0.436687382,0.016559753,0.007231435
0.714936322,0.785709599,0.561732331
0.027859433,0.678855992,0.018912543
0.569291994,0.051532656,0.029337129
0.589422951,0.156990993,0.092534094
0.485508415,0.775799354,0.376657115
0.057959204,0.970040455,0.056222773
0.088638733,0.164054937,0.014541622
0.906776515,0.383601217,0.347840574
0.957515519,0.612358324,0.586342598
0.254196534,0.233494426,0.059353474
0.782560418,0.406686941,0.318257103
0.317838869,0.411665895,0.130843423
0.479857334,0.709094437,0.340264166
0.043538911,0.203991567,0.008881571
0.83671556,0.194453819,0.162702536
0.734288321,0,0
0.380011492,0.245009151,0.093106293
0.77269813,0.47300265,0.365488264
0.189602956,0.846475484,0.160494254
0.619258621,0.579828196,0.359063609
0.458023933,0.316852433,0.145125997
0.844325336,0.53791347,0.454173971
0.276278722,0.542884111,0.149987328
0.086274487,0.356534774,0.030759855
0.670644753,0.458121009,0.307236451
0.240927987,0.740059545,0.178301057
0.257153181,0.043653074,0.011225527
0.848693536,0.10884695,0.092377703
0.886135034,0.109258288,0.096817597
0.843874157,0.618254807,0.521729254
0.29069443,0.415339731,0.120736946
0.960158849,0.883096746,0.847913155
0.597270723,0.348297511,0.208027906
0.372962974,0.428244026,0.159719166
0.97445292,0.971747535,0.946922223
0.535943582,0.149294639,0.080013503
0.885511658,0.421887123,0.373585966
0.253248156,0.48560463,0.122978477
0.071577407,0.78325453,0.056063328
0.228266132,0.17437741,0.039804457
0.236916321,0.446218657,0.105716482
0.614517521,0.502302557,0.308673722
0.617606227,0,0
0.838110585,0.703904096,0.589949474
0.491008257,0.34164126,0.16774868
0.253827749,0.292833747,0.074329331
0.283502091,0.647512858,0.18357125
0.51796022,0.55229634,0.286067534
0.017466929,0.501975445,0.00876797
0.2974495,0.922013029,0.274252314
0.107416559,0.197211557,0.021183787
0.005270177,0.474493739,0.002500666
